country,year,sex,iso2c,iso3c,region,capital,longitude,latitude,income,lending,lifexp,pop,primedu,smoke,unemployed,obese
Timor-Leste,2008,Female,TL,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend,67.822,522114,459614,NA,19558,16185.534
Timor-Leste,2009,Male,TL,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend,65.28,542938,429326,NA,14306,8144.07
Timor-Leste,2009,Female,TL,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend,68.356,531339,415757,NA,21206,17534.187
Timor-Leste,2010,Male,TL,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend,65.631,552745,409286,431141,14880,9396.665
Timor-Leste,2010,Female,TL,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend,68.794,540778,411987,70842,21755,18927.230000000003
Timor-Leste,2011,Male,TL,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend,65.862,562707,440575,NA,15880,10128.726
Timor-Leste,2011,Female,TL,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend,69.161,550444,436515,NA,24043,20366.428000000004
Timor-Leste,2012,Male,TL,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend,66.032,572766,468630,429002,17120,10882.554
Timor-Leste,2012,Female,TL,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend,69.489,560228,475523,70028,26364,21848.892
Timor-Leste,2013,Male,TL,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend,66.196,583033,505962,NA,18371,12243.693000000001
Timor-Leste,2013,Female,TL,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend,69.807,570262,519962,NA,28998,23380.742
Timor-Leste,2014,Male,TL,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend,66.375,593657,549335,426246,19045,13654.110999999999
Timor-Leste,2014,Female,TL,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend,70.127,580674,547978,68520,31705,25549.656000000003
Timor-Leste,2015,Male,TL,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend,66.582,604743,588896,NA,19914,14513.832
Timor-Leste,2015,Female,TL,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend,70.454,591559,608634,NA,34476,27211.714
Timor-Leste,2016,Male,TL,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend,66.815,616337,600909,423424,20543,16024.762
Timor-Leste,2016,Female,TL,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,Blend,70.781,602951,609675,66928,37606,29544.599000000002
Togo,1975,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,47.939,1190085,NA,NA,NA,3570.255
Togo,1975,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,51.144,1220361,NA,NA,NA,21966.498000000003
Togo,1976,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,48.477,1216836,763633,NA,NA,4867.344
Togo,1976,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,51.758,1247587,285256,NA,NA,23704.153
Togo,1977,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,49.01,1243611,NA,NA,NA,4974.444
Togo,1977,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,52.367,1274846,NA,NA,NA,25496.920000000002
Togo,1978,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,49.537,1272275,942551,NA,NA,5089.1
Togo,1978,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,52.97,1304017,400785,NA,NA,27384.357
Togo,1979,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,50.054,1305209,939117,NA,NA,5220.836
Togo,1979,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,53.561,1337487,425601,NA,NA,29424.714000000004
Togo,1980,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,50.561,1343976,991710,NA,NA,6719.88
Togo,1980,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,54.135,1376863,457055,NA,NA,31667.849
Togo,1981,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,51.056,1389381,960478,NA,NA,6946.905
Togo,1981,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,54.689,1422926,443619,NA,NA,34150.224
Togo,1982,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,51.536,1440661,935300,NA,NA,7203.305
Togo,1982,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,55.213,1474959,452172,NA,NA,38348.934
Togo,1983,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,51.999,1495880,947780,NA,NA,7479.4000000000005
Togo,1983,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,55.696,1531093,462026,NA,NA,41339.511000000006
Togo,1984,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,52.441,1552211,859103,NA,NA,9313.266
Togo,1984,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,56.127,1588635,403383,NA,NA,44481.78
Togo,1985,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,52.864,1607500,771364,NA,NA,9645
Togo,1985,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,56.494,1645494,329538,NA,NA,49364.82
Togo,1986,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,53.275,1661564,780592,NA,NA,11630.947999999999
Togo,1986,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,56.787,1701478,349925,NA,NA,52745.818
Togo,1987,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,53.672,1714818,777480,NA,NA,12003.725999999999
Togo,1987,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,57.002,1756921,342575,NA,NA,57978.393000000004
Togo,1988,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,54.044,1766411,905509,NA,NA,14131.288
Togo,1988,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,57.135,1811057,434951,NA,NA,63386.995
Togo,1989,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,54.374,1815507,766180,NA,NA,14524.056
Togo,1989,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,57.183,1863060,347310,NA,NA,68933.22000000002
Togo,1990,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,54.626,1861741,929067,NA,NA,16755.669
Togo,1990,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,57.132,1912571,438941,NA,NA,72677.698
Togo,1991,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,54.756,1904211,944284,NA,83880,17137.899
Togo,1991,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,56.968,1958781,455863,NA,79233,78351.24
Togo,1992,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,54.745,1943637,978371,NA,86336,19436.37
Togo,1992,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,56.698,2002268,480538,NA,82634,86097.52399999999
Togo,1993,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,54.598,1983262,NA,NA,90933,19832.62
Togo,1993,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,56.345,2045791,NA,NA,86373,92060.595
Togo,1994,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,54.331,2027528,777453,NA,91158,22302.808
Togo,1994,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,55.935,2093088,389633,NA,91133,98375.136
Togo,1995,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,53.98,2079499,1138656,NA,95199,24953.988
Togo,1995,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,55.507,2146792,561418,NA,91990,105192.808
Togo,1996,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,53.592,2140662,1369305,NA,99327,27828.606000000003
Togo,1996,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,55.1,2208143,666165,NA,94067,114823.43600000002
Togo,1997,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,53.226,2209805,NA,NA,100546,28727.465000000004
Togo,1997,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,54.751,2276146,NA,NA,98261,122911.88400000002
Togo,1998,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,52.93,2284044,NA,NA,104084,31976.615999999998
Togo,1998,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,54.488,2348402,NA,NA,100934,133858.91400000002
Togo,1999,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,52.737,2359066,1749172,NA,108659,35385.99
Togo,1999,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,54.332,2421382,979373,NA,105790,145282.91999999998
Togo,2000,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,52.668,2431835,2042721,NA,110332,38909.36
Togo,2000,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,54.291,2492567,1228943,NA,109349,157031.721
Togo,2001,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,52.727,2501365,2276093,NA,112912,42523.205
Togo,2001,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,54.358,2561202,1453540,NA,112744,169039.332
Togo,2002,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,52.889,2568801,NA,NA,117317,46238.418000000005
Togo,2002,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,54.508,2628230,NA,NA,117824,181347.87000000002
Togo,2003,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,53.133,2635675,2332378,NA,120450,50077.825
Togo,2003,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,54.722,2694964,1640041,NA,121058,194037.40800000002
Togo,2004,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,53.452,2704397,2425541,NA,122320,54087.94
Togo,2004,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,54.994,2763369,1761699,NA,122003,210016.044
Togo,2005,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,53.849,2776698,2459871,NA,123619,58310.658
Togo,2005,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,55.333,2834942,1800319,NA,122753,223960.418
Togo,2006,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,54.328,2852940,2495953,NA,122562,62764.68000000001
Togo,2006,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,55.753,2909940,1847820,NA,121170,241525.02000000002
Togo,2007,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,54.882,2932483,NA,486792,110144,70379.592
Togo,2007,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,56.259,2987876,NA,98600,101259,259945.21199999997
Togo,2008,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,55.493,3014909,2350282,NA,98979,75372.725
Togo,2008,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,56.84,3068511,1726265,NA,86563,276165.99
Togo,2009,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,56.137,3099476,2359017,NA,95123,80586.376
Togo,2009,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,57.476,3151359,1763862,NA,79477,296227.746
Togo,2010,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,56.781,3185635,2536972,496959,86044,89197.77999999998
Togo,2010,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,58.133,3236044,1975442,87373,67310,317132.31200000003
Togo,2011,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,57.388,3273347,2647650,NA,75352,94927.063
Togo,2011,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,58.773,3322596,2090391,NA,54956,342227.38800000004
Togo,2012,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,57.936,3362736,2805621,507773,81546,104244.816
Togo,2012,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,59.365,3411071,2278270,81866,57033,364984.597
Togo,2013,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,58.41,3453578,2938708,NA,87410,113968.07400000001
Togo,2013,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,59.889,3501143,2505439,NA,60080,388626.873
Togo,2014,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,58.806,3545610,3201129,514113,92824,124096.35
Togo,2014,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,60.334,3592387,2805112,75440,60927,416716.892
Togo,2015,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,59.128,3638656,NA,NA,98207,134630.27200000003
Togo,2015,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,60.706,3684502,NA,NA,62637,442140.24
Togo,2016,Male,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,59.398,3732598,3597682,522564,100108,145571.322
Togo,2016,Female,TG,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA,61.023,3777354,3362681,71770,62742,472169.25
Tonga,1975,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,65.153,45231,NA,NA,NA,6060.954000000001
Tonga,1975,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,66.133,43087,NA,NA,NA,11418.055
Tonga,1976,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,65.373,45667,NA,NA,NA,6302.046
Tonga,1976,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,66.474,43567,NA,NA,NA,11806.657000000001
Tonga,1977,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,65.582,46158,38675,NA,NA,6600.594000000001
Tonga,1977,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,66.8,44115,35285,NA,NA,12263.970000000001
Tonga,1978,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,65.785,46654,42240,NA,NA,6858.138
Tonga,1978,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,67.111,44681,42572,NA,NA,12734.085
Tonga,1979,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,65.986,47073,53576,NA,NA,7155.096
Tonga,1979,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,67.405,45195,49283,NA,NA,13242.134999999998
Tonga,1980,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,66.189,47360,NA,NA,NA,7435.52
Tonga,1980,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,67.682,45611,NA,NA,NA,13683.3
Tonga,1981,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,66.399,47500,62851,NA,NA,7742.5
Tonga,1981,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,67.944,45909,58195,NA,NA,14094.063
Tonga,1982,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,66.616,47528,60055,NA,NA,8032.231999999999
Tonga,1982,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.191,46113,50080,NA,NA,14525.595
Tonga,1983,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,66.837,47489,NA,NA,NA,8263.086
Tonga,1983,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.422,46240,NA,NA,NA,14935.519999999999
Tonga,1984,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,67.063,47451,56569,NA,NA,8541.18
Tonga,1984,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.639,46337,52927,NA,NA,15291.210000000001
Tonga,1985,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,67.289,47469,45861,NA,NA,8876.703
Tonga,1985,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.838,46427,44296,NA,NA,15692.326
Tonga,1986,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,67.512,47568,48772,NA,NA,9180.624
Tonga,1986,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,69.017,46520,47107,NA,NA,16095.920000000002
Tonga,1987,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,67.728,47716,NA,NA,NA,9543.2
Tonga,1987,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,69.175,46605,NA,NA,NA,16498.17
Tonga,1988,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,67.93,47902,NA,NA,NA,9867.812
Tonga,1988,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,69.313,46689,NA,NA,NA,16854.729
Tonga,1989,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.115,48089,NA,NA,NA,10242.957
Tonga,1989,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,69.432,46762,NA,NA,NA,17255.178
Tonga,1990,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.279,48229,65228,NA,NA,10562.150999999998
Tonga,1990,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,69.534,46840,56134,NA,NA,17611.84
Tonga,1991,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.418,48328,48024,NA,313,10922.128
Tonga,1991,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,69.619,46918,44356,NA,1138,18016.512
Tonga,1992,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.533,48401,NA,NA,351,11277.433
Tonga,1992,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,69.691,46998,NA,NA,1063,18376.218
Tonga,1993,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.625,48463,50859,NA,332,11631.119999999999
Tonga,1993,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,69.756,47094,55500,NA,1114,18743.411999999997
Tonga,1994,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.694,48551,NA,NA,420,11992.097
Tonga,1994,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,69.82,47188,NA,NA,1286,19111.140000000003
Tonga,1995,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.742,48686,NA,NA,518,12366.244
Tonga,1995,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,69.891,47290,NA,NA,1499,19483.480000000003
Tonga,1996,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.772,48885,NA,NA,668,12758.985
Tonga,1996,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,69.978,47388,NA,NA,1675,19855.572
Tonga,1997,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.787,49123,NA,NA,811,13164.964
Tonga,1997,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,70.083,47496,NA,NA,1876,20233.296
Tonga,1998,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.789,49394,53159,NA,912,13583.35
Tonga,1998,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,70.209,47638,51780,NA,2187,20627.254
Tonga,1999,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.778,49649,51818,NA,1117,14001.017999999998
Tonga,1999,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,70.356,47833,53014,NA,2428,21046.52
Tonga,2000,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.748,49868,NA,NA,1290,14461.72
Tonga,2000,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,70.521,48105,NA,NA,2681,21502.935
Tonga,2001,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.691,50038,53492,NA,1453,14861.286
Tonga,2001,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,70.7,48449,50365,NA,3004,21947.396999999997
Tonga,2002,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.604,50151,NA,NA,1688,15245.904
Tonga,2002,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,70.885,48871,NA,NA,3339,22480.66
Tonga,2003,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.491,50263,NA,NA,1910,15682.056
Tonga,2003,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,71.068,49326,NA,NA,3664,22985.916
Tonga,2004,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.361,50425,NA,NA,1195,16136
Tonga,2004,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,71.245,49793,NA,NA,2627,23552.089
Tonga,2005,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.23,50650,54718,NA,656,16562.55
Tonga,2005,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,71.41,50255,54317,NA,1733,24072.145
Tonga,2006,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.119,50988,51583,NA,277,17080.98
Tonga,2006,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,71.56,50718,53651,NA,994,24598.23
Tonga,2007,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.041,51409,NA,25704,254,17633.287
Tonga,2007,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,71.696,51172,NA,6908,991,25176.624000000003
Tonga,2008,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.008,51820,NA,NA,241,18137
Tonga,2008,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,71.82,51559,NA,NA,1004,25676.382
Tonga,2009,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.023,52086,NA,NA,280,18646.788
Tonga,2009,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,71.931,51804,NA,NA,1071,26109.216
Tonga,2010,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.081,52133,NA,25806,288,19080.678
Tonga,2010,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,72.03,51853,NA,6793,1090,26445.03
Tonga,2011,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.174,51901,NA,NA,293,19410.974
Tonga,2011,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,72.119,51661,NA,NA,1077,26657.076
Tonga,2012,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.285,51450,53067,25262,300,19653.9
Tonga,2012,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,72.202,51287,53356,6565,1058,26771.814000000002
Tonga,2013,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.398,50925,61941,NA,293,19860.75
Tonga,2013,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,72.282,50843,55984,NA,1062,26845.104000000003
Tonga,2014,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.506,50521,NA,24654,271,20107.357999999997
Tonga,2014,Female,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,72.363,50507,NA,6364,1056,26970.738
Tonga,2015,Male,TO,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Upper middle income,IDA,68.606,50373,NA,NA,266,20451.438000000002
